"...1","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t49"
32631,32631,"MSTRG.11208.1",1,646,"MSTRG.11208",".",2.92617,5.59411,3.441067,3.987115667,1.778242,3.878397,2.024191,2.560276667,1.464687,1.363418,1.28095,1.369685,0.642137545,-0.639045741,0.246577287,0.343527782,-1.541501318,0.033012354
46321,46321,"rna-XM_003531739.5",1,737,"MSTRG.15872","LOC100781420",120.738144,115.811783,150.542038,129.030655,72.72271,104.406342,95.027916,90.71898933,37.374851,38.917656,56.722069,44.338192,0.703080902,-0.508237388,0.055847937,0.343625257,-1.541092014,0.002476353
45991,45991,"rna-XM_003531668.3",5,987,"MSTRG.15757","LOC100789608",9.05281,14.482203,10.464128,11.333047,3.195412,8.866394,7.288641,6.450149,3.559723,4.062634,4.063709,3.895355333,0.569145173,-0.813131404,0.105798171,0.343716507,-1.540708954,0.010426625
83519,83519,"rna-NM_001255816.2",4,833,"MSTRG.28376","LOC100788694",79.167419,76.718224,96.474113,84.11991867,29.1721,71.562706,50.729126,50.48797733,27.149374,25.707285,33.945076,28.93391167,0.600190515,-0.736507575,0.070434686,0.343960291,-1.539686076,0.001195708
97268,97268,"rna-XM_003549191.5",4,569,"MSTRG.32946","LOC106794096",62.030197,79.539207,86.810493,76.12663233,38.849171,64.476765,55.771893,53.03260967,27.500139,28.468557,22.660671,26.209789,0.696636749,-0.521521515,0.093165447,0.34429198,-1.538295519,0.002740366
58687,58687,"rna-XM_003535316.5",1,635,"MSTRG.19826","LOC100787172",11.976159,12.774606,13.66994,12.80690167,4.071626,8.614444,7.221817,6.635962333,2.806031,5.135383,5.286851,4.409421667,0.518155172,-0.948543888,0.012493315,0.344300423,-1.53826014,0.000868908
10850,10850,"rna-XM_003518366.5",1,1132,"MSTRG.3690","LOC100780743",3.542501,5.118338,5.044333,4.568390667,1.687975,2.94134,1.585844,2.071719667,1.84745,1.16714,1.704379,1.572989667,0.45349004,-1.14085723,0.020700362,0.344320305,-1.538176835,0.005650912
57318,57318,"MSTRG.19442.1",19,2774,"MSTRG.19442",".",4.105668,5.357957,3.200606,4.221410333,4.778315,6.636703,4.155147,5.190055,1.445339,1.657186,1.26452,1.455681667,1.229459965,0.298024757,0.375832941,0.344833018,-1.536030173,0.01214838
70086,70086,"rna-NM_001378632.1",5,789,"MSTRG.23877","LOC100818410",183.892975,222.029877,279.207947,228.376933,108.7966,237.760086,161.526154,169.3609467,75.323715,68.200195,92.756004,78.75997133,0.74158517,-0.431315701,0.273791508,0.344868329,-1.535882449,0.00641108
655,655,"rna-XM_003517173.5",8,1049,"MSTRG.280","LOC100795778",14.989868,9.984203,11.258915,12.077662,1.538604,10.682113,4.35106,5.523925667,1.683959,4.207779,6.608898,4.166878667,0.457367135,-1.128575393,0.101466932,0.345007061,-1.535302207,0.018697639
94149,94149,"rna-NM_001250959.2",9,1242,"MSTRG.31774","LOC100499944",17.432791,15.342432,14.957764,15.91099567,10.557015,16.508246,11.490759,12.85200667,5.219642,5.014859,6.239439,5.491313333,0.80774371,-0.308030484,0.201149226,0.345126945,-1.53480098,0.000262801
101970,101970,"rna-XM_003551840.5",1,715,"MSTRG.34548","LOC100795096",49.541126,54.479961,87.435104,63.81873033,30.366465,59.720604,52.442379,47.509816,18.571785,21.299316,26.264414,22.04517167,0.744449408,-0.425754287,0.332632727,0.345434194,-1.533517195,0.026033749
8386,8386,"rna-XM_003518850.5",3,827,"MSTRG.2907","LOC100782374",116.770042,116.408165,150.927124,128.0351103,68.95948,107.819344,93.555573,90.11146567,40.029785,40.069553,52.614628,44.23798867,0.703802773,-0.506756897,0.078283983,0.345514512,-1.533181788,0.0023451
53602,53602,"MSTRG.18209.5",10,1772,"MSTRG.18209",".",5.23894,4.141199,2.670147,4.016762,1.630782,2.568114,1.360022,1.852972667,1,1.455506,1.716881,1.390795667,0.461310047,-1.116191381,0.059470314,0.346247965,-1.530122504,0.027357722
99084,99084,"rna-XM_041011207.1",3,502,"MSTRG.33651","LOC121173836",303.349274,352.842255,598.884277,418.358602,160.971313,309.580322,258.312073,242.9545693,124.263527,126.819801,183.564117,144.8824817,0.580732817,-0.784053532,0.158229477,0.346311707,-1.529856935,0.042917326
45325,45325,"rna-XM_006585389.4",3,962,"MSTRG.15512","LOC102661113",5.422751,7.926004,3.788544,5.712433,1.476234,5.908586,3.659777,3.681532333,2.285619,2.025173,1.631507,1.980766333,0.644477114,-0.633798967,0.311910972,0.346746532,-1.528046641,0.037526067
82408,82408,"MSTRG.28036.2",4,1459,"MSTRG.28036",".",4.063416,2.626595,2.734629,3.141546667,2.068474,1.052383,1.08954,1.403465667,1.145409,1.062423,1.061815,1.089882333,0.446743536,-1.16248124,0.037917206,0.3469254,-1.527302625,0.011395995
18690,18690,"rna-XM_003522417.3",3,566,"MSTRG.6467","LOC100807176",546.026794,596.899963,974.254089,705.7269487,270.636139,580.509949,513.665894,454.9373273,224.514053,195.868027,314.278168,244.8867493,0.644636468,-0.633442289,0.202363482,0.346999289,-1.526995389,0.029963895
33684,33684,"MSTRG.11517.2",8,2849,"MSTRG.11517",".",8.822359,13.517737,9.075299,10.47179833,6.649744,6.95157,8.019387,7.206900333,4.290482,4.70427,1.906819,3.633857,0.688219932,-0.539058419,0.107719653,0.347013654,-1.526935666,0.017641093
87455,87455,"MSTRG.29657.3",10,2670,"MSTRG.29657",".",3.578851,2.653719,2.998265,3.076945,2.582618,2.662877,1.046635,2.097376667,1.063126,1,1.140431,1.067852333,0.68164256,-0.552912678,0.172831105,0.347049535,-1.526786497,0.00181568
30085,30085,"rna-NM_001361070.1",3,439,"MSTRG.10254","LOC100306305",317.699524,404.358826,629.595886,450.551412,170.922073,306.682922,288.094757,255.2332507,154.367676,127.634102,187.54808,156.5166193,0.566490846,-0.819875451,0.128592279,0.347389033,-1.525375886,0.035881546
54607,54607,"MSTRG.18585.2",4,1161,"MSTRG.18585",".",7.295793,4.975405,5.382576,5.884591333,1.795916,2.548568,4.634997,2.993160333,1.938074,2.66529,1.533715,2.045693,0.508643704,-0.975272667,0.05978648,0.347635525,-1.524352574,0.008217637
110373,110373,"MSTRG.37208.1",1,328,"MSTRG.37208",".",9.518269,7.880583,4.699458,7.366103333,1.60267,1.740005,2.762272,2.034982333,2.286933,3.09103,2.308863,2.562275333,0.276263072,-1.855885364,0.021800454,0.347846781,-1.523476125,0.028891257
32358,32358,"rna-XM_003528043.5",7,1333,"MSTRG.11112","LOC100788688",108.334648,126.394951,150.047562,128.2590537,69.027107,135.884521,99.556427,101.4893517,42.0084,41.030277,51.029007,44.689228,0.791284114,-0.337732301,0.305261808,0.348429422,-1.52106164,0.00259487
58760,58760,"rna-XM_006589135.3",4,1389,"MSTRG.19850","LOC100787707",34.448322,58.85664,61.437614,51.58085867,21.807384,62.903248,39.29784,41.33615733,17.199718,13.43617,23.284203,17.97336367,0.801385599,-0.31943151,0.523891615,0.348450261,-1.520975359,0.020698517
28568,28568,"rna-XM_003525179.5",2,1657,"MSTRG.9676","LOC100797105",157.052567,187.047348,313.187134,219.095683,112.970215,204.270721,165.895828,161.045588,61.280682,68.16333,99.773232,76.405748,0.735046833,-0.444091922,0.348170014,0.34873233,-1.519807977,0.044323466
61636,61636,"rna-XM_003537907.4",3,523,"MSTRG.20936","LOC100790389",291.975922,288.801971,355.803314,312.1937357,98.777481,292.234253,209.529633,200.1804557,96.804413,98.54673,131.511795,108.9543127,0.641205869,-0.641140464,0.136004281,0.348995833,-1.518718286,0.001165893
68631,68631,"rna-XM_006592109.4",10,2089,"MSTRG.23414","LOC100788471",4.402467,6.539877,7.026522,5.989622,2.95358,2.383464,4.002869,3.113304333,1.537329,2.314984,2.419374,2.090562333,0.519783107,-0.944018348,0.037077951,0.349030762,-1.518573899,0.010236393
55508,55508,"rna-NM_001304517.1",3,657,"MSTRG.18909","GSTF7",10.064339,10.718953,14.25783,11.680374,3.88646,12.916729,7.690448,8.164545667,4.052885,2.745152,5.436117,4.078051333,0.698996939,-0.516641957,0.295478336,0.349137051,-1.518134629,0.007423593
108125,108125,"rna-NM_001254677.2",16,1691,"MSTRG.36578","LOC100802042",5.736107,5.146405,4.940953,5.274488333,3.162592,2.822021,2.406541,2.797051333,2.821612,1.605483,1.099703,1.842266,0.530298136,-0.915124417,0.001560465,0.349278619,-1.517549764,0.003681668
87341,87341,"rna-NM_001249607.1",9,769,"MSTRG.29616","LOC100499826",92.079964,104.324303,95.243523,97.21593,70.957077,94.319771,87.845688,84.37417867,12.683793,73.654182,15.59201,33.97666167,0.867904866,-0.204391182,0.178145213,0.349496854,-1.516648627,0.035124908
52154,52154,"rna-XM_006587262.4",1,858,"MSTRG.17682","LOC102665105",5.821718,3.619985,4.345738,4.595813667,1.51936,2.423017,2.187431,2.043269333,1.070584,2.181043,1.575293,1.608973333,0.444593598,-1.169440921,0.022043714,0.350095424,-1.514179891,0.01447622
56045,56045,"rna-XM_003537166.5",4,692,"MSTRG.19113","LOC100789845",66.59922,88.100281,131.319946,95.33981567,35.340866,84.571915,71.640167,63.85098267,29.46331,31.578772,39.162773,33.40161833,0.669720014,-0.578370013,0.260890152,0.350342804,-1.513160832,0.03239193
55915,55915,"rna-NM_001248196.2",3,610,"MSTRG.19062","LOC100306699",476.110382,571.288757,841.36554,629.5882263,235.270676,627.523254,476.930145,446.5746917,202.35759,200.11496,259.300232,220.5909273,0.70931233,-0.495507069,0.311650879,0.350373336,-1.513035106,0.021176544
38879,38879,"MSTRG.13202.6",7,1347,"MSTRG.13202",".",3.414703,4.951299,5.374538,4.58018,4.349243,5.182242,1,3.510495,1,1,2.823947,1.607982333,0.766453502,-0.383729824,0.490299383,0.351074048,-1.510152741,0.025061245
102990,102990,"rna-XR_003265588.1",1,86,"MSTRG.34937","LOC113000298",6.748811,5.49005,4.690801,5.643220667,1.918357,4.647478,3.0471,3.204311667,1.62933,1.678341,2.639453,1.982374667,0.567816121,-0.816504285,0.069948651,0.351284273,-1.509289108,0.005856978
103828,103828,"rna-XM_006602187.4",9,2266,"MSTRG.35235","LOC100813931",7.901147,15.756885,12.039828,11.89928667,6.537984,11.250812,4.336155,7.374983667,5.65214,5.889317,1,4.180485667,0.619783679,-0.690163331,0.212219353,0.351322376,-1.509132629,0.049561396
40652,40652,"MSTRG.13737.3",4,1166,"MSTRG.13737",".",3.176403,4.652822,3.287606,3.705610333,1.003241,3.774286,1.684278,2.153935,1,1.799417,1.107121,1.302179333,0.581263222,-0.782736466,0.181098238,0.351407519,-1.508783035,0.01100889
110054,110054,"rna-XM_003553962.5",4,849,"MSTRG.37077","LOC100788981",92.993195,112.825676,128.022804,111.2805583,43.997402,100.35038,64.842247,69.73000967,34.375687,36.843021,46.178032,39.13224667,0.626614484,-0.674349977,0.097973929,0.351653939,-1.507771717,0.002574236
107174,107174,"rna-XM_006602912.4",5,1056,"MSTRG.36234","LOC100794762",12.895442,15.090718,11.755791,13.247317,6.501261,9.715054,5.657985,7.291433333,2.962045,3.347189,7.669911,4.659715,0.550408308,-0.861425848,0.019472829,0.351747829,-1.507386574,0.008812602
74011,74011,"rna-XM_003543696.5",5,1721,"MSTRG.24980","LOC100775871",18.143526,17.449261,15.356815,16.98320067,6.098267,13.085479,12.938248,10.70733133,8.925762,5.024439,3.995631,5.981944,0.630466044,-0.665509424,0.06269764,0.352227128,-1.505422066,0.00306362
81874,81874,"rna-XR_001384801.2",2,700,"MSTRG.27863","LOC106796022",392.156799,498.479187,354.645538,415.0938413,158.432144,536.333496,347.021271,347.2623037,149.237152,115.231689,175.110901,146.5265807,0.836587463,-0.257411717,0.59403712,0.352996277,-1.502275126,0.004439723
49059,49059,"MSTRG.16706.4",4,1684,"MSTRG.16706",".",7.141616,6.787998,6.673847,6.867820333,2.084684,6.847163,2.4401,3.790649,2.385679,3.248179,1.649193,2.427683667,0.55194353,-0.857407424,0.116042432,0.353486776,-1.500271851,0.000778033
