"number","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t40"
96030,96030,"MSTRG.32423.1",10,4284,"MSTRG.32423",".",1,1,1,1,3.817025,3.55654,3.042044,3.471869667,3.703708,3.177501,2.913669,3.264959333,3.471869667,1.79571279,0.000408542,3.264959333,1.707065022,0.000168926
3258,3258,"rna-XM_006573385.4",2,1280,"MSTRG.1003","LOC102669056",1.863496,1.003134,1.005152,1.290594,1.754786,3.27181,3.159327,2.728641,3.320575,4.583415,4.720751,4.208247,2.114252042,1.080147372,0.063892015,3.260705536,1.705184162,0.047742559
118319,118319,"MSTRG.39980.6",3,1503,"MSTRG.39980",".",1,1.000097,1,1.000032333,5.052013,1.00549,1,2.352501,7.170852,1.007322,1.599489,3.259221,2.352424938,1.23414869,0.373039295,3.259115623,1.704480535,0.043006737
5200,5200,"MSTRG.1757.1",5,1294,"MSTRG.1757",".",1.549865,1.923374,1.191657,1.554965333,3.806019,6.06672,4.661193,4.844644,2.068559,6.702957,6.386789,5.052768333,3.115596146,1.639508239,0.008947716,3.249441146,1.700191618,0.027562388
113082,113082,"rna-XM_041012767.1",9,2735,"MSTRG.38259","LOC100797784",1,1,1,1,1.778293,1,2.721542,1.833278333,3.625249,1.852,4.260183,3.245810667,1.833278333,0.874425836,0.169409932,3.245810667,1.698578848,0.039834556
118756,118756,"MSTRG.40109.6",7,3506,"MSTRG.40109",".",2.190159,1,1.151864,1.447341,4.832958,3.1449,3.816332,3.931396667,4.41056,4.906539,4.748941,4.68868,2.716289158,1.441637067,0.015781949,3.23951301,1.695776952,0.027217331
98450,98450,"MSTRG.33386.4",6,2227,"MSTRG.33386",".",1,1,1.320468,1.106822667,3.419451,2.0868,1,2.168750333,1,5.693073,4.059683,3.584252,1.959437947,0.970439885,0.207891953,3.23832544,1.695247979,0.031426986
47061,47061,"rna-XR_415640.3",2,774,"MSTRG.16096","LOC102668575",1.603023,1.109846,1.472866,1.395245,4.285992,2.216132,5.4561,3.986074667,4.958199,4.481539,4.108844,4.516194,2.856899445,1.514450258,0.053952797,3.236846575,1.694588984,0.009506762
61856,61856,"MSTRG.21005.2",12,2691,"MSTRG.21005",".",1,1.013568,1.047014,1.020194,3.146101,1.001091,1.067521,1.738237667,3.002713,4.332401,2.565371,3.300161667,1.703830513,0.768781832,0.365623797,3.234837361,1.693693179,0.031183765
52228,52228,"MSTRG.17696.7",2,1316,"MSTRG.17696",".",1,1,1,1,1.43956,1.475544,1.754183,1.556429,3.448024,2.947027,3.306781,3.233944,1.556429,0.638239767,0.005002853,3.233944,1.693294697,0.041065324
64377,64377,"MSTRG.22019.1",4,2249,"MSTRG.22019",".",1.511309,1.036801,1.136231,1.228113667,5.502697,1.930795,2.151577,3.195023,4.106645,4.263222,3.529361,3.966409333,2.601569453,1.379382223,0.166502657,3.229676079,1.691389477,0.007491238
117749,117749,"MSTRG.39768.5",25,3127,"MSTRG.39768",".",1.00219,1.741496,1.771721,1.505135667,6.356368,5.093999,2.694647,4.715004667,6.056549,4.456403,4.051164,4.854705333,3.13261108,1.647365667,0.043670815,3.225427076,1.689490199,0.010838903
90331,90331,"rna-XM_014768324.3",14,2398,"MSTRG.30571","LOC100811876",1.120763,1,1.276821,1.132528,3.564005,1.834363,3.269197,2.889188333,5.016045,2.901292,3.03847,3.651935667,2.551096603,1.351117531,0.031322165,3.224587531,1.689114632,0.004048927
53181,53181,"MSTRG.18038.1",1,1205,"MSTRG.18038",".",1.392331,1.7478,1.378847,1.506326,5.19028,2.019524,4.011478,3.740427333,3.673349,5.927368,4.936631,4.845782667,2.483145968,1.312169071,0.074829629,3.216954807,1.685695669,0.033552642
6294,6294,"rna-XM_006574592.4",2,1772,"MSTRG.2188","LOC102666149",1.568371,1.112899,1.223467,1.301579,3.056472,1.409503,4.355767,2.940580667,4.81598,4.666251,3.065551,4.182594,2.259241019,1.175838188,0.130508972,3.213476862,1.684135084,0.03131282
14976,14976,"rna-XM_003521176.5",18,1737,"MSTRG.5018","LOC100785248",1.443845,1.449023,1.480079,1.457649,4.387398,4.119637,2.956854,3.821296333,6.022544,4.357557,3.662426,4.680842333,2.621547666,1.390418778,0.005763184,3.211227348,1.683124809,0.020917836
6610,6610,"rna-XM_003519859.4",1,2367,"MSTRG.2306","LOC100806077",1.072651,1.036199,1.02269,1.043846667,2.942296,1.248973,1.826417,2.005895333,2.977642,3.148074,3.929432,3.351716,1.921637916,0.942336522,0.125111169,3.21092753,1.682990104,0.02752515
74835,74835,"rna-XM_003543682.4",6,1942,"MSTRG.25268","LOC100813304",1.775183,1.436522,1.34651,1.519405,4.981995,1.807873,4.152586,3.647484667,5.324105,4.900017,4.402697,4.875606333,2.400600674,1.26339544,0.090794417,3.208891858,1.68207517,0.036798947
67062,67062,"rna-XM_014764269.3",13,2102,"MSTRG.22874","LOC100820356",1,1,1,1,4.730708,1.406172,2.566806,2.901228667,3.963869,2.225855,3.428309,3.206011,2.901228667,1.536664009,0.122725655,3.206011,1.680779375,0.000140478
44227,44227,"MSTRG.15106.1",3,914,"MSTRG.15106",".",1.383295,1.215801,1.581866,1.393654,4.859667,1.822401,4.125119,3.602395667,5.362084,3.663388,4.368696,4.464722667,2.584856547,1.370084217,0.074503006,3.203609122,1.679698133,0.017706741
11738,11738,"rna-XM_006575681.4",3,2171,"MSTRG.4049","LOC100796496",1,1.297683,1.434538,1.244073667,2.595948,2.689175,3.280395,2.855172667,5.245396,4.342385,2.316586,3.968122333,2.295018971,1.198506079,0.002973092,3.189620067,1.673384587,0.04682924
118033,118033,"MSTRG.39884.1",5,902,"MSTRG.39884",".",1.045456,1.146141,1.244248,1.145281667,7.02509,3.713407,6.363053,5.700516667,6.016356,1.947211,2.991302,3.651623,4.977392752,2.31539023,0.010863876,3.188406053,1.672835373,0.009665821
97341,97341,"rna-XM_003549243.5",2,1149,"MSTRG.32969","LOC100795948",1.697957,1,1.475203,1.391053333,3.475714,2.548167,4.377453,3.467111333,6.25198,3.75151,3.293852,4.432447333,2.492435948,1.31755643,0.021525459,3.1863964,1.671925755,0.028237332
62101,62101,"MSTRG.21101.3",15,2883,"MSTRG.21101",".",1,1,1,1,3.977691,4.356475,1,3.111388667,1,5.902451,2.631674,3.178041667,3.111388667,1.637558624,0.117536975,3.178041667,1.66813804,0.000329897
53917,53917,"MSTRG.18323.4",12,1936,"MSTRG.18323",".",1.002448,1.002404,1,1.001617333,3.581312,1,2.883996,2.488436,4.799798,1,3.747448,3.182415333,2.484417868,1.312907849,0.126029062,3.177276619,1.667790699,0.004262182
86061,86061,"MSTRG.29145.2",5,2808,"MSTRG.29145",".",1,1.000095,1,1.000031667,1.873711,1.699564,1.608219,1.727164667,4.320443,2.1214,3.079944,3.173929,1.727109975,0.78835995,0.000732412,3.173828494,1.666224171,0.02375124
112024,112024,"rna-XM_003554450.5",2,1399,"MSTRG.37818","LOC100783849",2.811014,1.905676,1.728955,2.148548333,13.46796,3.797384,6.673959,7.979767667,4.084417,10.233465,6.134414,6.817432,3.714027533,1.89298451,0.113476706,3.173041023,1.665866173,0.027055689
57376,57376,"MSTRG.19454.7",30,3817,"MSTRG.19454",".",1.437669,1,1,1.145889667,4.954227,7.480747,1,4.478324667,1,4.945193,4.945472,3.630221667,3.908163933,1.966490984,0.152902312,3.168037702,1.663589505,0.002102077
56623,56623,"rna-XM_041005679.1",13,1600,"MSTRG.19288","LOC100778084",1.614952,1.069017,2.868923,1.850964,15.103209,2.049031,5.134295,7.428845,8.369829,4.131936,5.089934,5.863899667,4.013500533,2.004861089,0.233211331,3.168024698,1.663583583,0.014258672
30608,30608,"rna-XM_003526455.4",9,1287,"MSTRG.10446","LOC100801021",1.26738,1.14145,1.172989,1.193939667,1.175045,4.097821,4.075438,3.116101333,3.400784,4.904575,3.037373,3.780910667,2.609931993,1.384012215,0.118939694,3.166751865,1.663003827,0.004797306
64421,64421,"rna-XM_006590911.3",10,4075,"MSTRG.22036","LOC100803806",1,1,1,1,2.202205,3.233523,1,2.145242667,1.538686,3.537453,4.395893,3.157344,2.145242667,1.101140853,0.150648144,3.157344,1.658711454,0.026514141
84159,84159,"MSTRG.28519.1",15,6614,"MSTRG.28519",".",1.00551,1.172016,1,1.059175333,1.658105,3.813787,1.287602,2.253164667,4.0603,1.268586,4.701047,3.343311,2.127282043,1.089011324,0.205049502,3.156522717,1.658336134,0.03527802
43469,43469,"rna-XM_006585012.3",4,2323,"MSTRG.14816","LOC100794703",1,1,1,1,5.298463,1,2.833753,3.044072,1.733886,1.482149,6.213086,3.143040333,3.044072,1.606002483,0.176054557,3.143040333,1.652160786,0.039464754
25804,25804,"rna-XM_003525836.5",5,2018,"MSTRG.8656","LOC100798011",1.063769,1,1.026614,1.030127667,3.075115,1.433221,2.576483,2.361606333,3.168266,2.583427,3.953558,3.235083667,2.292537527,1.19694535,0.052028745,3.140468673,1.650979878,0.011457109
115793,115793,"rna-XM_014772847.3",9,1983,"MSTRG.39060","LOC100779571",1,1,1.019539,1.006513,2.311622,1.86321,2.250359,2.141730333,2.487,2.675139,4.294481,3.152206667,2.127871506,1.089411035,0.001275827,3.131809194,1.646996319,0.025086344
22229,22229,"MSTRG.7496.15",4,2074,"MSTRG.7496",".",1.54717,1.043578,2.171413,1.587387,6.662787,4.266886,3.819101,4.916258,2.543278,7.918839,4.446753,4.969623333,3.097075886,1.630906733,0.024075277,3.130694237,1.646482613,0.016153094
107114,107114,"MSTRG.36215.2",5,1473,"MSTRG.36215",".",1,1,1,1,1.928952,2.885914,2.442236,2.419034,2.288625,3.944677,3.14849,3.127264,2.419034,1.274431047,0.006827941,3.127264,1.644901015,0.001375742
33121,33121,"rna-XM_026128726.2",2,1871,"MSTRG.11372","LOC102669093",1,1.017231,1,1.005743667,2.602723,1.571733,2.40453,2.192995333,3.054405,3.191164,3.176358,3.140642333,2.180471432,1.124640089,0.019805482,3.122706546,1.642797,0.004993159
64106,64106,"rna-NM_001249777.2",2,1895,"MSTRG.21909","LOC100527485",3.142749,1.564205,1.750388,2.152447333,28.071766,5.219983,7.165132,13.485627,7.490157,6.705351,5.958393,6.717967,6.265252948,2.647372757,0.197048531,3.121083102,1.642046771,0.001577122
94769,94769,"MSTRG.31975.2",9,2087,"MSTRG.31975",".",1.028479,1.538495,1.147275,1.238083,5.131786,2.059638,1.313581,2.835001667,2.962139,3.307155,5.320097,3.863130333,2.289831673,1.195241549,0.246884692,3.120251496,1.641662317,0.043633191
92958,92958,"MSTRG.31488.17",5,941,"MSTRG.31488",".",1.042641,1,1.021397,1.021346,4.891011,2.260055,3.937128,3.696064667,3.865119,3.109428,2.563686,3.179411,3.618817391,1.85551831,0.025403913,3.112961719,1.638287836,0.002371043
78524,78524,"rna-XM_006594678.4",9,2452,"MSTRG.26630","LOC100798009",1.350428,1.059011,1.533869,1.314436,7.102114,2.404521,1.193118,3.566584333,6.080328,2.854198,3.33498,4.089835333,2.7133952,1.440099188,0.280716079,3.111475441,1.637598859,0.008035533
25417,25417,"rna-XM_003524601.5",1,1659,"MSTRG.8560","LOC100799752",1.75012,1.31066,1.954091,1.671623667,5.332347,3.160475,5.705809,4.732877,3.973829,5.564022,5.997584,5.178478333,2.831305332,1.50146734,0.019916598,3.097873304,1.631278143,0.036301556
40797,40797,"rna-NM_001250987.2",2,929,"MSTRG.13802","LOC100527307",1.092245,1,1,1.030748333,3.191308,1.17843,1.995618,2.121785333,2.626696,2.873013,4.068067,3.189258667,2.058490191,1.041586574,0.135755405,3.094119646,1.629528985,0.023549064
4807,4807,"MSTRG.1609.1",33,5799,"MSTRG.1609",".",1,1.007535,1,1.002511667,2.63739,5.117002,2.819743,3.524711667,1.748142,5.881516,1.655199,3.094952333,3.515880946,1.813886219,0.03414808,3.087198319,1.626298163,0.035819721
105931,105931,"rna-XM_041011712.1",3,1223,"MSTRG.35769","LOC102661371",1.49213,1.667437,1.394789,1.518118667,5.061283,2.864336,5.001841,4.309153333,4.363308,4.40734,5.28643,4.685692667,2.838482543,1.505119869,0.018473741,3.08651278,1.625977765,0.020570322
30080,30080,"rna-XM_003527730.5",1,1371,"MSTRG.10249","LOC100783199",1.156578,1.125306,1.078282,1.120055333,3.155513,1.362601,2.427436,2.315183333,2.998041,2.684557,4.681727,3.454775,2.067025855,1.047556435,0.083537283,3.084468149,1.625021749,0.039206271
61702,61702,"rna-XM_003539227.5",4,1832,"MSTRG.20962","LOC100787405",1.820241,1.77043,1.935867,1.842179333,9.48087,2.864252,4.040169,5.461763667,7.477992,4.263186,5.290483,5.677220333,2.964838204,1.567953377,0.150468923,3.081795692,1.623771222,0.029866447
34931,34931,"rna-XM_014777159.3",3,2372,"MSTRG.11837","LOC102660244",1.09038,1.062701,1.011321,1.054800667,4.443229,1.291842,1.347866,2.360979,4.558037,2.597157,2.596677,3.250623667,2.238317698,1.162414821,0.278087136,3.081742142,1.623746153,0.005263875
43295,43295,"rna-XM_041018026.1",12,8125,"MSTRG.14749","LOC100815815",1,1,1,1,2.30514,1.808581,2.595619,2.236446667,2.676488,3.33266,3.203588,3.070912,2.236446667,1.161208355,0.005764758,3.070912,1.618667171,0.00372384
79133,79133,"rna-XM_003541875.4",1,1586,"MSTRG.26869","LOC100814180",1.785911,1.216729,2.251529,1.751389667,7.901165,2.209589,5.075386,5.062046667,6.585089,4.802407,4.746024,5.37784,2.890302919,1.531220703,0.118480516,3.070613069,1.618526728,0.032394123
103138,103138,"rna-XR_419358.4",2,2279,"MSTRG.34993","LOC102667089",1.169776,1,1.365078,1.178284667,2.879412,1.553784,2.270824,2.234673333,4.096107,3.385111,3.333052,3.604756667,1.89654792,0.923375825,0.056476317,3.059325788,1.613213748,0.030812872
28521,28521,"rna-XM_003524320.5",3,2423,"MSTRG.9657","LOC100816285",1,1,1.176562,1.058854,3.309364,1.330289,1.943133,2.194262,4.367498,1,4.344091,3.237196333,2.072298919,1.05123212,0.125627691,3.057264111,1.612241189,0.030541095
72767,72767,"rna-XM_006593791.4",1,1504,"MSTRG.24667","LOC102660925",1.569118,1.285801,1.267226,1.374048333,6.095736,1.809912,3.46852,3.791389333,4.068809,3.805324,4.67458,4.182904333,2.759283819,1.464293859,0.125594288,3.044219212,1.60607225,0.012762292
5683,5683,"MSTRG.1962.1",3,725,"MSTRG.1962",".",1,1,1,1,4.595754,5.49088,1,3.695544667,3.241898,3.007407,2.882443,3.043916,3.695544667,1.885787011,0.120967297,3.043916,1.605928547,0.000887958
91335,91335,"MSTRG.30840.2",12,3084,"MSTRG.30840",".",1.25027,1.055752,1.873517,1.393179667,4.808623,1.978575,1.977542,2.92158,3.88402,4.980079,3.839124,4.234407667,2.09705903,1.068367472,0.192129935,3.039383769,1.603778849,0.046520362
54889,54889,"MSTRG.18687.2",3,2254,"MSTRG.18687",".",1.010159,1,1.210283,1.073480667,3.587107,1.405122,3.130256,2.707495,3.348982,3.700808,2.735273,3.261687667,2.522164659,1.334662465,0.070718661,3.038422365,1.60332243,0.001551252
23423,23423,"MSTRG.7977.1",2,823,"MSTRG.7977",".",1.1892,1.29579,1.040067,1.175019,2.25171,2.789373,1.320089,2.120390667,3.36005,3.267892,4.054406,3.560782667,1.804558621,0.85164601,0.095758142,3.030404331,1.599510298,0.045872456
86207,86207,"MSTRG.29194.16",13,3055,"MSTRG.29194",".",1,1,1.462712,1.154237333,7.256656,3.1152,4.129308,4.833721333,5.240743,2.593676,2.647645,3.494021333,4.187805396,2.066194403,0.042818513,3.02712556,1.597948517,0.008298752
109509,109509,"rna-XM_041012418.1",15,2018,"MSTRG.36908","G6PDH",1.051327,1,1,1.017109,1.074921,6.19429,2.084546,3.117919,2.388357,1.035334,5.810134,3.077941667,3.065471842,1.616109153,0.250763662,3.026166976,1.597491594,0.03136816
74935,74935,"MSTRG.25299.1",3,1582,"MSTRG.25299",".",1.177469,1.107416,1.513152,1.266012333,4.800073,1.574978,1.920008,2.765019667,3.028058,4.399226,4.06504,3.830774667,2.184038491,1.126998282,0.219282968,3.025858886,1.597344707,0.025783966
97676,97676,"MSTRG.33096.1",5,1044,"MSTRG.33096",".",1.784966,1.411459,1,1.398808333,3.053449,1.697521,6.23878,3.66325,5.542089,1.988527,5.165347,4.231987667,2.618836271,1.388925866,0.17244248,3.025423546,1.597137127,0.028510277
4389,4389,"MSTRG.1451.3",13,1933,"MSTRG.1451",".",1,1,1,1,6.913308,1,1,2.971102667,1,5.295006,2.777793,3.024266333,2.971102667,1.570998459,0.373900966,3.024266333,1.596585197,1.36e-05
52632,52632,"rna-XM_003534064.5",13,2972,"MSTRG.17828","LOC100795427",2.180927,1,1.260344,1.480423667,3.649336,3.730435,3.331238,3.570336333,4.681728,4.559953,4.119887,4.453856,2.411699038,1.270049881,0.005246918,3.008500944,1.58904481,0.039897023
50852,50852,"rna-XM_006586999.4",14,3370,"MSTRG.17351","LOC100805697",1.116386,1.333898,1.165982,1.205422,5.774648,1.511248,1.81698,3.034292,5.367246,2.987652,2.52244,3.625779333,2.517203104,1.331821627,0.254142975,3.007892118,1.588752824,0.010869756
115139,115139,"rna-XM_014772357.3",3,2387,"MSTRG.38804","LOC100813434",1.944231,1.477086,1.298948,1.573421667,9.774583,2.348423,2.311912,4.811639333,7.31916,3.34455,3.52811,4.730606667,3.058073646,1.612623151,0.263128044,3.006572724,1.588119855,0.014629745
27957,27957,"MSTRG.9439.1",3,2138,"MSTRG.9439",".",1.022021,1,1,1.007340333,2.716807,2.915033,1.593487,2.408442333,2.291266,4.191275,2.599533,3.027358,2.390892386,1.257549196,0.027163971,3.005298111,1.587508106,0.000887448
62967,62967,"rna-NM_001354196.1",1,2170,"MSTRG.21438","NFR5A",1.355684,1.742556,1.197668,1.431969333,13.629378,2.662267,5.599757,7.297134,6.961866,3.134773,2.807716,4.301451667,5.095873096,2.34932935,0.148428653,3.003871359,1.586823031,0.018763947
21354,21354,"rna-XM_014774791.3",11,2279,"MSTRG.7206","LOC100793554",1.046532,1,1.33476,1.127097333,1.823917,1.156201,17.358852,6.779656667,2.836022,1.079709,6.212968,3.376233,6.015147464,2.588600106,0.345809885,2.99551148,1.582802362,0.011449692
117262,117262,"MSTRG.39593.2",5,2465,"MSTRG.39593",".",1.604081,1.79826,1.124929,1.50909,6.330217,3.444883,5.669493,5.148197667,5.813273,3.419628,4.312462,4.515121,3.41145834,1.770388599,0.015295281,2.991949453,1.581085802,0.002845209
65203,65203,"rna-NM_001254568.2",4,1378,"MSTRG.22301","LOC100776165",1,1,1.272563,1.090854333,4.118043,1.948189,2.915818,2.994016667,3.684245,3.453815,2.649051,3.262370333,2.744653044,1.456623787,0.039896664,2.990656254,1.580462097,0.00104967
74395,74395,"MSTRG.25115.3",6,3248,"MSTRG.25115",".",2.825419,1.029348,1.067638,1.640801667,17.532251,4.115827,25.685194,15.77775733,7.002357,1.054891,6.66352,4.906922667,9.615883293,3.265419386,0.088787232,2.990564165,1.580417672,0.022288833
11957,11957,"rna-XM_014773399.3",11,1456,"MSTRG.4135","LOC100799350",1,1,1.167982,1.055994,3.902393,1.916243,1.324148,2.380928,2.524133,4.242522,2.700659,3.155771333,2.254679477,1.172922356,0.16533515,2.988436803,1.579391034,0.003457357
85909,85909,"rna-XM_003546002.5",10,1673,"MSTRG.29085","LOC100787465",2.154652,1.649264,1.571982,1.791966,11.766758,3.374267,1.885602,5.675542333,7.64736,3.657886,4.756842,5.354029333,3.167215412,1.663214993,0.276035733,2.987796271,1.579081778,0.01773773
92190,92190,"rna-XR_003265061.1",1,154,"MSTRG.31181","LOC112999843",1.191535,1.189588,2.511819,1.630980667,4.12669,6.50128,4.187563,4.938511,1.430047,7.999864,5.178274,4.869395,3.027939632,1.598336443,0.021077871,2.985562673,1.578002854,0.027342477
98464,98464,"rna-XM_041011154.1",4,1465,"MSTRG.33389","LOC100780563",1,1,1.062631,1.020877,1.505996,1.951533,2.550026,2.002518333,2.629294,4.022727,2.490827,3.047616,1.961566705,0.972006397,0.031739953,2.985292058,1.57787208,0.009260603
95732,95732,"MSTRG.32333.1",2,1989,"MSTRG.32333",".",1.158862,1.060984,1.032447,1.084097667,2.812392,1.043523,1.180994,1.678969667,3.665456,2.933998,3.094466,3.231306667,1.548725468,0.63108143,0.3551124,2.980641657,1.57562294,0.046457461
73305,73305,"rna-XM_006593752.4",2,2016,"MSTRG.24754","LOC102662104",1,1.149086,1,1.049695333,2.463541,1.20155,1.992592,1.885894333,3.253833,2.982157,3.144001,3.126663667,1.796611144,0.845278188,0.087577891,2.9786392,1.574653382,0.021752289
9912,9912,"rna-NM_001248933.2",2,790,"MSTRG.3338","LOC100305727",1.805584,1.853232,1.290502,1.649772667,4.074508,3.38736,5.252441,4.238103,5.342191,4.476043,4.891554,4.903262667,2.56890121,1.361151411,0.010720635,2.97208383,1.571474809,0.036161561
5896,5896,"rna-XR_001383725.2",25,5250,"MSTRG.2051","LOC100811928",1.706614,1.64648,1.396044,1.583046,5.754604,3.39707,1.992213,3.714629,6.398798,3.448401,4.24305,4.696749667,2.346507303,1.23051495,0.125137596,2.966906626,1.568959523,0.03989576
4917,4917,"MSTRG.1650.2",2,1319,"MSTRG.1650",".",1.062091,1.095044,1.073577,1.076904,3.360675,1.48517,2.548937,2.464927333,4.048712,2.130581,3.404847,3.194713333,2.288901641,1.194655469,0.062928955,2.966572074,1.568796834,0.005306755
96041,96041,"rna-XM_041010853.1",7,1063,"MSTRG.32427","LOC100790322",1.034745,1.045347,1.011652,1.030581333,1.673211,1.022638,2.094351,1.596733333,3.207636,3.307821,2.634564,3.050007,1.549352081,0.631665025,0.143670991,2.959501499,1.565354188,0.036728386
91201,91201,"rna-XM_006598145.4",3,1589,"MSTRG.30787","LOC102659833",1.744822,1.462187,1.48876,1.565256333,8.542579,2.768648,3.408779,4.906668667,3.091046,5.207509,5.577976,4.625510333,3.134738101,1.648344915,0.141824904,2.955113636,1.563213609,0.015868215
93315,93315,"rna-XM_003548583.5",5,4023,"MSTRG.31595","LOC100809413",1.435806,1,1.782089,1.405965,6.076613,2.901973,2.686083,3.888223,4.595264,4.683719,3.176495,4.151826,2.765519056,1.467550283,0.090801623,2.953008076,1.562185302,0.013985936
42101,42101,"rna-XM_003530427.5",18,2745,"MSTRG.14288","LOC100794151",1.594253,1.015659,1.113422,1.241111333,2.230455,1.997873,4.523913,2.917413667,2.854102,2.848081,5.283415,3.661866,2.350646222,1.233057426,0.112175496,2.950473421,1.560946462,0.0435927
29789,29789,"MSTRG.10143.4",9,2838,"MSTRG.10143",".",1.088586,1,1,1.029528667,3.61364,1.043244,1.067303,1.908062333,1,4.659399,3.444117,3.034505333,1.853335798,0.890124301,0.361406151,2.947470459,1.559477354,0.021618038
43864,43864,"MSTRG.14965.7",19,3181,"MSTRG.14965",".",1.061933,1,1,1.020644333,3.539344,2.232428,1.249737,2.340503,1.655635,2.701063,4.666663,3.007787,2.293162195,1.1973384,0.117544771,2.946949199,1.559222191,0.030704641
1467,1467,"MSTRG.543.5",19,3040,"MSTRG.543",".",1.936077,1,1,1.312025667,7.760728,5.599331,6.925305,6.761788,5.77982,1,4.809641,3.863153667,5.153701007,2.365608841,0.001487033,2.944419278,1.557983122,0.002664222
68728,68728,"MSTRG.23444.2",3,2615,"MSTRG.23444",".",1.379801,1.133839,1.292242,1.268627333,2.60967,1.746445,3.222855,2.526323333,5.171566,2.538472,3.493386,3.734474667,1.991383338,0.993770964,0.044281984,2.943712917,1.557636981,0.030483627
12849,12849,"MSTRG.4402.2",2,500,"MSTRG.4402",".",1.084735,1,1,1.028245,1.952152,1.486114,1.383496,1.607254,3.461191,3.196136,2.421067,3.026131333,1.563104124,0.644413885,0.030881852,2.943006125,1.557290545,0.037070168
12332,12332,"rna-XM_003521719.5",1,1201,"MSTRG.4266","LOC100803799",1.326401,1.147278,1.022359,1.165346,6.599609,1.711208,1.179167,3.163328,5.695148,1.828252,2.756237,3.426545667,2.71449681,1.440684788,0.311754268,2.940367639,1.555996549,0.00188304
102203,102203,"rna-XM_003552094.5",4,2308,"MSTRG.34646","LOC100803784",1.241902,1.334676,1.261167,1.279248333,8.638301,2.119814,3.935665,4.897926667,5.019171,3.388253,2.805245,3.737556333,3.828753604,1.93687482,0.135938637,2.921681613,1.546798971,0.002677496
33953,33953,"rna-XM_026128972.2",6,1301,"MSTRG.11578","LOC100801736",1.091416,1.000704,1.012591,1.034903667,2.164963,1.000671,1.711353,1.625662333,1.664836,4.828682,2.562259,3.018592333,1.570834451,0.651531144,0.157306943,2.916785812,1.544379449,0.034522947
10717,10717,"rna-XM_006575461.4",6,976,"MSTRG.3642","LOC102660301",1.307163,1.476823,1.329891,1.371292333,3.728141,1.928928,4.215902,3.290990333,3.318109,5.642011,3.014659,3.991593,2.39991886,1.26298563,0.051248132,2.910825725,1.541428466,0.019404967
60848,60848,"rna-NM_001253061.2",1,871,"MSTRG.20634","LOC100789312",1.690523,1.246425,1.431424,1.456124,4.704205,2.616014,6.635368,4.651862333,4.100209,3.334615,5.27704,4.237288,3.194688319,1.675675185,0.052078761,2.909977447,1.541007972,0.010638851
17865,17865,"rna-NM_001255002.2",3,1141,"MSTRG.6134","LOC100527629",1.526619,1.893778,1.688715,1.703037333,13.745799,3.199564,1.897857,6.281073333,7.298162,5.027558,2.540738,4.955486,3.688159508,1.882901052,0.289500844,2.909792935,1.540916493,0.045431811
33443,33443,"rna-XM_014776650.3",1,2139,"MSTRG.11458","LOC100791152",1.422006,1.281004,1.765516,1.489508667,6.962342,1.716235,3.742073,4.140216667,5.407738,2.847352,4.728418,4.327836,2.779585483,1.474869751,0.15910363,2.905546034,1.538809312,0.015906957
91334,91334,"rna-XM_006598169.4",13,3054,"MSTRG.30840","LOC100818475",1,1,2.114721,1.371573667,5.019447,1.735734,4.810537,3.855239333,4.627004,1.87044,5.452078,3.983174,2.810814634,1.490988315,0.09178537,2.904090459,1.538086392,0.033211036
27012,27012,"rna-XM_003524962.5",4,1485,"MSTRG.9108","LOC100815756",1.003749,1.289362,1.381265,1.224792,4.99938,2.75164,6.791149,4.847389667,2.757617,4.1539,3.754654,3.555390333,3.957724795,1.984671296,0.036736711,2.902852348,1.537471192,9.92e-05
15125,15125,"rna-XM_041013951.1",2,3104,"MSTRG.5075","LOC100806797",1,1.2566,1,1.085533333,2.177214,1.239736,3.353521,2.256823667,3.307326,3.667476,2.454385,3.143062333,2.078999877,1.055889673,0.13069206,2.895408402,1.533766857,0.010340345
32874,32874,"MSTRG.11299.2",20,5318,"MSTRG.11299",".",1.054362,1.125828,1.113756,1.097982,4.369761,1.342148,1.705879,2.472596,1.737065,2.827835,4.971832,3.178910667,2.251945842,1.171172132,0.22330261,2.89523022,1.533678071,0.041263518
92853,92853,"rna-XM_026126143.2",3,3114,"MSTRG.31460","LOC100784831",1.108412,1.06138,1.445008,1.204933333,3.891055,1.529559,2.818384,2.746332667,3.993437,3.089272,3.378411,3.48704,2.279240345,1.188553064,0.090270519,2.893969238,1.533049587,0.010339904
80988,80988,"rna-XM_026125322.2",8,2480,"MSTRG.27547","LOC100816849",1.589105,1.381199,1.39396,1.454754667,10.906767,2.280256,12.27833,8.488451,6.957294,2.114869,3.548745,4.206969333,5.834970799,2.544725436,0.087916592,2.891875468,1.532005427,0.010787872
115226,115226,"rna-XM_006605722.4",6,1560,"MSTRG.38838","LOC100798343",1,1.254703,1,1.084901,4.56868,2.416904,2.834126,3.273236667,2.342901,3.678259,3.355445,3.125535,3.017083279,1.593154519,0.030092834,2.880940289,1.526539759,9.17e-05
